cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
183.0	0.16182129984	7.7819890086	0.0	0.0	0.0
184.0	0.16638222149	7.7190965289	0.0	0.0	0.0
185.0	0.1710716924	7.6544314292	0.0	0.0	0.0
186.0	0.1758933357	7.5879437483	0.0	0.0	0.0
187.0	0.18085087668	7.5195821169	0.0	0.0	0.0
188.0	0.18594814559	7.4492937179	0.0	0.0	0.0
189.0	0.19118908065	7.3770242454	0.0	0.0	0.0
190.0	0.19657773109	7.302717863	0.0	0.0	0.0
191.0	0.20211826025	7.2263171607	0.0	0.0	0.0
192.0	0.20781494883	7.14776311	0.0	0.0	0.0
193.0	0.21367219817	7.0669950191	0.0	0.0	0.0
194.0	0.21969453365	6.9839504854	0.0	0.0	0.0
195.0	0.22588660823	6.8985653475	0.0	0.0	0.0
196.0	0.23225320598	6.8107736356	0.0	0.0	0.0
197.0	0.23879924583	6.7205075207	0.0	0.0	0.0
198.0	0.24552978534	6.6276972618	0.0	0.0	0.0
199.0	0.25245002462	6.5322711525	0.0	0.0	0.0
200.0	0.25956531035	6.4341554652	0.0	0.0	0.0
201.0	0.26688113989	6.3332743943	0.0	0.0	0.0
202.0	0.27440316556	6.2295499977	0.0	0.0	0.0
203.0	0.28213719898	6.1229021365	0.0	0.0	0.0
204.0	0.29008921557	6.013248413	0.0	0.0	0.0
205.0	0.29826535917	5.9005041073	0.0	0.0	0.0
206.0	0.3066719468	5.7845821114	0.0	0.0	0.0
207.0	0.31531547349	5.6653928624	0.0	0.0	0.0
208.0	0.32420261735	5.542844273	0.0	0.0	0.0
209.0	0.33334024472	5.4168416605	0.0	0.0	0.0
