cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
344.0	0.11637146504	6.8239609969	0.0	0.0	1.027367351
345.0	0.11799181171	6.7793600921	0.0	0.0	1.0417946025
346.0	0.11963471995	6.734138168	0.0	0.0	1.0564227378
347.0	0.12130050391	6.6882865775	0.0	0.0	1.0712545541
348.0	0.12298948211	6.6417965532	0.0	0.0	1.0862928874
349.0	0.12470197751	6.5946592058	0.0	0.0	1.1015406132
350.0	0.12643831754	6.5468655217	0.0	0.0	1.1170006471
351.0	0.12819883424	6.4984063624	0.0	0.0	1.1326759452
352.0	0.12998386422	6.4492724617	0.0	0.0	1.1485695048
353.0	0.13179374881	6.3994544247	0.0	0.0	1.1646843651
354.0	0.13362883409	6.3489427254	0.0	0.0	1.1810236074
355.0	0.13548947094	6.2977277054	0.0	0.0	1.1975903559
356.0	0.13737601514	6.2457995716	0.0	0.0	1.2143877784
357.0	0.13928882744	6.1931483949	0.0	0.0	1.2314190869
358.0	0.14122827357	6.1397641074	0.0	0.0	1.2486875379
359.0	0.14319472439	6.0856365016	0.0	0.0	1.2661964334
360.0	0.14518855591	6.0307552275	0.0	0.0	1.2839491214
361.0	0.14721014937	5.975109791	0.0	0.0	1.3019489962
362.0	0.14925989133	5.9186895521	0.0	0.0	1.3201994999
363.0	0.15133817374	5.8614837224	0.0	0.0	1.338704122
364.0	0.15344539397	5.8034813635	0.0	0.0	1.357466401
365.0	0.15558195497	5.7446713845	0.0	0.0	1.3764899244
366.0	0.15774826526	5.6850425403	0.0	0.0	1.3957783298
367.0	0.15994473908	5.6245834289	0.0	0.0	1.4153353053
368.0	0.16217179642	5.5632824899	0.0	0.0	1.4351645906
369.0	0.16442986312	5.5011280016	0.0	0.0	1.4552699772
370.0	0.16671937096	5.4381080794	0.0	0.0	1.4756553095
371.0	0.16904075771	5.374210673	0.0	0.0	1.4963244855
372.0	0.17139446727	5.3094235643	0.0	0.0	1.5172814574
373.0	0.17378094968	5.2437343654	0.0	0.0	1.5385302325
374.0	0.17620066127	5.1771305154	0.0	0.0	1.5600748737
375.0	0.17865406473	5.1095992789	0.0	0.0	1.5819195008
376.0	0.18114162917	5.0411277431	0.0	0.0	1.6040682906
377.0	0.18366383026	4.9717028153	0.0	0.0	1.6265254783
378.0	0.18622115027	4.9013112205	0.0	0.0	1.6492953581
379.0	0.18881407819	4.8299394989	0.0	0.0	1.6723822838
380.0	0.19144310982	4.7575740034	0.0	0.0	1.69579067
381.0	0.19410874787	4.6842008967	0.0	0.0	1.7195249926
382.0	0.19681150205	4.6098061489	0.0	0.0	1.7435897899
383.0	0.19955188915	4.5343755348	0.0	0.0	1.7679896635
384.0	0.20233043318	4.4578946311	0.0	0.0	1.7927292789
385.0	0.20514766543	4.3803488135	0.0	0.0	1.8178133667
386.0	0.20800412458	4.3017232545	0.0	0.0	1.8432467232
387.0	0.21090035684	4.2220029196	0.0	0.0	1.8690342118
388.0	0.21383691599	4.1411725653	0.0	0.0	1.8951807631
389.0	0.21681436355	4.0592167359	0.0	0.0	1.9216913769
390.0	0.21983326885	3.9761197603	0.0	0.0	1.9485711223
391.0	0.22289420913	3.8918657492	0.0	0.0	1.975825139
392.0	0.22599776969	3.8064385923	0.0	0.0	2.0034586384
393.0	0.22914454398	3.7198219547	0.0	0.0	2.0314769044
394.0	0.23233513369	3.6319992741	0.0	0.0	2.0598852944
395.0	0.2355701489	3.5429537578	0.0	0.0	2.0886892405
396.0	0.2388502082	3.4526683791	0.0	0.0	2.1178942503
397.0	0.24217593878	3.3611258743	0.0	0.0	2.1475059083
398.0	0.24554797656	3.2683087391	0.0	0.0	2.1775298766
399.0	0.24896696631	3.1741992259	0.0	0.0	2.2079718961
400.0	0.25243356179	3.0787793395	0.0	0.0	2.2388377878
401.0	0.25594842586	2.9820308346	0.0	0.0	2.2701334536
402.0	0.2595122306	2.8839352114	0.0	0.0	2.3018648777
403.0	0.26312565747	2.7844737129	0.0	0.0	2.3340381275
404.0	0.2667893974	2.6836273206	0.0	0.0	2.366659355
405.0	0.27050415094	2.5813767516	0.0	0.0	2.3997347978
406.0	0.2742706284	2.477702454	0.0	0.0	2.4332707803
407.0	0.27808954999	2.3725846042	0.0	0.0	2.467273715
408.0	0.28196164592	2.266003102	0.0	0.0	2.5017501038
409.0	0.28588765659	2.1579375678	0.0	0.0	2.536706539
410.0	0.28986833272	2.048367338	0.0	0.0	2.5721497048
411.0	0.29390443545	1.9372714614	0.0	0.0	2.6080863782
412.0	0.29799673654	1.824628695	0.0	0.0	2.6445234309
413.0	0.30214601849	1.7104175	0.0	0.0	2.6814678301
414.0	0.3063530747	1.5946160378	0.0	0.0	2.7189266401
415.0	0.31061870962	1.4772021656	0.0	0.0	2.7569070234
416.0	0.31494373888	1.3581534323	0.0	0.0	2.7954162425
417.0	0.3193289895	1.2374470742	0.0	0.0	2.8344616608
418.0	0.32377529998	1.1150600108	0.0	0.0	2.8740507442
419.0	0.32828352052	0.99096884009	0.0	0.0	2.9141910628
420.0	0.33285451315	0.86514983411	0.0	0.0	2.9548902918
421.0	0.33748915191	0.73757893469	0.0	0.0	2.9961562136
422.0	0.34218832299	0.6082317486	0.0	0.0	3.0379967186
423.0	0.34695292495	0.47708354297	0.0	0.0	3.0804198074
424.0	0.35178386883	0.34410924055	0.0	0.0	3.1234335918
425.0	0.35668207837	0.20928341493	0.0	0.0	3.1670462965
426.0	0.36164849018	0.072580285642	0.0	0.0	3.211266261
427.0	0.36668405389	0.0	0.0	0.0	3.2346482812
428.0	0.36930955283	0.0	0.0	0.0	3.2346482812
429.0	0.36930955283	0.0	0.0	0.0	3.2346482812
430.0	0.36930955283	0.0	0.0	0.0	3.2346482812
431.0	0.36930955283	0.0	0.0	0.0	3.2346482812
432.0	0.36930955283	0.0	0.0	0.0	3.2346482812
433.0	0.36930955283	0.0	0.0	0.0	3.2346482812
434.0	0.36930955283	0.0	0.0	0.0	3.2346482812
435.0	0.36930955283	0.0	0.0	0.0	3.2346482812
436.0	0.36930955283	0.0	0.0	0.0	3.2346482812
437.0	0.36930955283	0.0	0.0	0.0	3.2346482812
438.0	0.36930955283	0.0	0.0	0.0	3.2346482812
439.0	0.36930955283	0.0	0.0	0.0	3.2346482812
440.0	0.36930955283	0.0	0.0	0.0	3.2346482812
441.0	0.36930955283	0.0	0.0	0.0	3.2346482812
442.0	0.36930955283	0.0	0.0	0.0	3.2346482812
443.0	0.36930955283	0.0	0.0	0.0	3.2346482812
444.0	0.36930955283	0.0	0.0	0.0	3.2346482812
445.0	0.36930955283	0.0	0.0	0.0	3.2346482812
446.0	0.36930955283	0.0	0.0	0.0	3.2346482812
447.0	0.36930955283	0.0	0.0	0.0	3.2346482812
448.0	0.36930955283	0.0	0.0	0.0	3.2346482812
449.0	0.36930955283	0.0	0.0	0.0	3.2346482812
450.0	0.36930955283	0.0	0.0	0.0	3.2346482812
451.0	0.36930955283	0.0	0.0	0.0	3.2346482812
452.0	0.36930955283	0.0	0.0	0.0	3.2346482812
453.0	0.36930955283	0.0	0.0	0.0	3.2346482812
454.0	0.36930955283	0.0	0.0	0.0	3.2346482812
455.0	0.36930955283	0.0	0.0	0.0	3.2346482812
456.0	0.36930955283	0.0	0.0	0.0	3.2346482812
457.0	0.36930955283	0.0	0.0	0.0	3.2346482812
458.0	0.36930955283	0.0	0.0	0.0	3.2346482812
459.0	0.36930955283	0.0	0.0	0.0	3.2346482812
460.0	0.36930955283	0.0	0.0	0.0	3.2346482812
461.0	0.36930955283	0.0	0.0	0.0	3.2346482812
462.0	0.36930955283	0.0	0.0	0.0	3.2346482812
463.0	0.36930955283	0.0	0.0	0.0	3.2346482812
464.0	0.36930955283	0.0	0.0	0.0	3.2346482812
465.0	0.36930955283	0.0	0.0	0.0	3.2346482812
466.0	0.36930955283	0.0	0.0	0.0	3.2346482812
467.0	0.36930955283	0.0	0.0	0.0	3.2346482812
468.0	0.36930955283	0.0	0.0	0.0	3.2346482812
469.0	0.36930955283	0.0	0.0	0.0	3.2346482812
470.0	0.36930955283	0.0	0.0	0.0	3.2346482812
471.0	0.36930955283	0.0	0.0	0.0	3.2346482812
472.0	0.36930955283	0.0	0.0	0.0	3.2346482812
473.0	0.36930955283	0.0	0.0	0.0	3.2346482812
474.0	0.36930955283	0.0	0.0	0.0	3.2346482812
475.0	0.36930955283	0.0	0.0	0.0	3.2346482812
476.0	0.36930955283	0.0	0.0	0.0	3.2346482812
477.0	0.36930955283	0.0	0.0	0.0	3.2346482812
478.0	0.36930955283	0.0	0.0	0.0	3.2346482812
479.0	0.36930955283	0.0	0.0	0.0	3.2346482812
